id,stop_name
5452,Dattanagar Alandi Road
5453,ST Vibhagiya Karyalay
5454,Radha Hotel
5455,Avinash Mangal Karyalay
5456,Bhekrainagar
5457,Mhalunge Corner
5458,Lonkarnagar
5459,Garage
5460,Military Hospital Vanawadi
5461,Mohol Vidyalay
5462,Quality Bakery
5463,Jawalkarnagar
5464,Akshay Sanshree
5465,Ankush Chowk
5466,Baner Phata
5467,Kalpataru Society Koregaonpark
5468,Jain Mandir Dehugaon
5469,Shirkevasti
5470,Bijalinagar Corner
5471,Mount Carmel School
5472,Fursungigaon Phata
5473,Maharashtra Housing Board Janwadi
5474,Pasalkarvasti
5475,Matoshree Garden
5476,Lamanvasti
5477,Sai Chowk Navisangvi
5478,Parvati Gaon
5479,A Ward Office
5480,Dharmaraj Chowk
5481,Pinok Garden
5482,Poultry Farm Sorthapwadi
5483,Rihe Phata
5484,Vajewadi Phata
5485,Kasurbaug
5486,Patrya Maruti
5487,Maharashtra Housing Board Janwadi
5488,Shitolemala
5489,Hawaldarvasti
5490,Boratevasti Chikhali Road
5491,Cipla Center
5492,kohima line
5493,PK Chowk
5494,Chandani Chowk
5495,","
5496,Vidhyapeeth Press
5497,Moshigaon
5498,Dapodi
5499,Hirabaug
5500,Sadhwi Kendra
5501,Pashan Tank Rasta
5502,Sant Namdev Vidyalay
5503,Ahiregaon Phata
5504,Avinash Mangal Karyalay
5505,Sanakta Company
5506,Waghjai Mandir
5507,Mate Pat
5508,Bijalinagar Corner
5509,Date Engineering
5510,Karnatak Highschool
5511,Mohannagar Dhankawadi
5512,Undrigaon Shala
5513,Dattamandir Paud Road
5514,Swarajnagari
5515,Kawadenagar
5516,Kalwad
5517,Kudalwadi Corner
5518,Stage Kramank 6
5519,NCL Colony
5520,Samarth Vidyalay
5521,Aswee Trading Company
5522,Gangadham Corner
